0:2	Account: longyen017	 Name: VipÙTN	 Level: 1	 IP Address: 14.187.167.3 : 54377
22:24	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 63268
22:24	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 98	 IP Address: 27.73.192.221 : 3182
22:24	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.52.159.15 : 49786
22:24	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 99	 IP Address: 118.71.169.72 : 12805
22:26	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 97	 IP Address: 27.73.192.221 : 3191
22:27	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 63291
22:28	Account: nam92hd6	 Name: Gi÷ÙR¸c01	 Level: 80	 IP Address: 27.73.192.221 : 12083
22:28	Account: nam92hd7	 Name: Gi÷ÙR¸cÙNo1	 Level: 81	 IP Address: 27.73.192.221 : 12085
22:28	Account: nam92hd8	 Name: Gi÷ÙR¸cÙNo2	 Level: 81	 IP Address: 27.73.192.221 : 12087
22:29	Account: banhang01	 Name: XuKa01	 Level: 80	 IP Address: 118.68.5.109 : 47353
22:29	Account: nam92hd9	 Name: Gi÷ÙR¸cÙNo3	 Level: 81	 IP Address: 27.73.192.221 : 3205
22:29	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.52.159.15 : 49809
22:29	Account: nam92hd10	 Name: Gi÷ÙR¸cÙNo5	 Level: 81	 IP Address: 27.73.192.221 : 3211
22:29	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 96	 IP Address: 27.73.192.221 : 3215
22:30	Account: banhang02	 Name: Xuka02	 Level: 80	 IP Address: 118.68.5.109 : 31046
22:31	Account: banhang03	 Name: Xuka03	 Level: 80	 IP Address: 118.68.5.109 : 43148
22:31	Account: banhang04	 Name: Xuka04	 Level: 80	 IP Address: 118.68.5.109 : 58998
22:31	Account: banhang05	 Name: Xuka05	 Level: 80	 IP Address: 118.68.5.109 : 16388
22:31	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 63309
22:32	Account: banhang06	 Name: Xuka06	 Level: 80	 IP Address: 118.68.5.109 : 46157
22:32	Account: banhang07	 Name: Xuka07	 Level: 80	 IP Address: 118.68.5.109 : 63887
22:33	Account: banhang08	 Name: ChuaDoMM08	 Level: 80	 IP Address: 118.68.5.109 : 4998
22:33	Account: banhang09	 Name: ChuaDoMM09	 Level: 80	 IP Address: 118.68.5.109 : 10233
22:33	Account: timlaivohien	 Name: EyeSmile	 Level: 84	 IP Address: 14.233.97.112 : 53921
22:33	Account: banhang010	 Name: Xuka10	 Level: 80	 IP Address: 118.68.5.109 : 22236
22:33	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49368
22:33	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.52.159.15 : 50121
22:33	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49371
22:34	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 92	 IP Address: 116.110.119.64 : 49671
22:34	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 63321
22:36	Account: xuxuka02	 Name: ChupÙChupÙXiu	 Level: 83	 IP Address: 118.68.5.109 : 9754
22:36	Account: xuxuka06	 Name: KaTaNa06	 Level: 90	 IP Address: 118.68.5.109 : 51700
22:37	Account: xuxuka07	 Name: KaTaNa7	 Level: 90	 IP Address: 118.68.5.109 : 2755
22:37	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 63336
22:37	Account: sarin2	 Name: DocXinh13	 Level: 81	 IP Address: 116.110.119.64 : 49700
22:37	Account: xuxuka08	 Name: KaTaNa8	 Level: 89	 IP Address: 118.68.5.109 : 59825
22:38	Account: xuxuka09	 Name: KaTaNa09	 Level: 90	 IP Address: 118.68.5.109 : 52635
22:38	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.52.159.15 : 50130
22:38	Account: xuxuka010	 Name: KaTaNa10	 Level: 90	 IP Address: 118.68.5.109 : 47883
22:38	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 1.52.159.15 : 50132
22:38	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 50134
22:39	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.52.159.15 : 50136
22:40	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 1.52.159.15 : 50139
22:41	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 1.52.159.15 : 50142
22:41	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 7425
22:41	Account: minhtrand20	 Name: sanboss1	 Level: 80	 IP Address: 1.52.159.15 : 50146
22:42	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 1.52.159.15 : 50148
22:42	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 106	 IP Address: 1.55.227.5 : 8153
22:45	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 4648
22:47	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 107	 IP Address: 27.73.192.221 : 12127
22:47	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 18721
22:47	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 57586
22:47	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 97	 IP Address: 27.73.192.221 : 3440
22:47	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 19201
22:48	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 98	 IP Address: 27.73.192.221 : 12133
22:48	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 16452
22:48	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 19521
22:48	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 98	 IP Address: 27.73.192.221 : 3446
22:48	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 97	 IP Address: 27.73.192.221 : 12139
22:48	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 96	 IP Address: 27.73.192.221 : 12141
22:49	Account: vunguyen1986	 Name: ThienNhan	 Level: 80	 IP Address: 27.75.46.206 : 53602
22:50	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 96	 IP Address: 14.176.241.9 : 49162
22:50	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 118.68.5.109 : 49649
22:51	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 92	 IP Address: 42.116.138.135 : 63394
22:53	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 118.68.5.109 : 18068
22:53	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 118.68.5.109 : 5881
22:53	Account: xuxuka4	 Name: SenNa04	 Level: 80	 IP Address: 118.68.5.109 : 56609
22:53	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 118.68.5.109 : 31609
22:54	Account: xuxuka6	 Name: SenNa06	 Level: 80	 IP Address: 118.68.5.109 : 50619
22:54	Account: xuxuka7	 Name: SenNa07	 Level: 80	 IP Address: 118.68.5.109 : 3155
22:55	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 118.68.5.109 : 57124
22:55	Account: xuxuka06	 Name: KaTaNa06	 Level: 90	 IP Address: 118.68.5.109 : 9041
22:55	Account: xuxuka09	 Name: KaTaNa09	 Level: 90	 IP Address: 118.68.5.109 : 18327
22:56	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 58250
22:56	Account: ctcshxt1	 Name: hangve	 Level: 80	 IP Address: 14.176.241.9 : 49167
22:58	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 1349
22:58	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 118.68.5.109 : 40741
22:58	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 60198
22:59	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 118.68.5.109 : 43890
23:1	Account: timlaivohien	 Name: EyeSmile	 Level: 84	 IP Address: 14.233.97.112 : 38977
23:1	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 96	 IP Address: 14.176.241.9 : 49162
23:3	Account: nonhandophoi	 Name: DayChuyenNgocBoi	 Level: 80	 IP Address: 118.69.88.247 : 52480
23:4	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 100	 IP Address: 118.69.88.247 : 52507
23:5	Account: nonhandophoi	 Name: DayChuyenNgocBoi	 Level: 80	 IP Address: 118.69.88.247 : 52547
23:5	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 116.110.119.64 : 49965
23:5	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 101	 IP Address: 118.69.88.247 : 52568
23:5	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 100	 IP Address: 118.69.88.247 : 52570
23:5	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 95	 IP Address: 118.69.88.247 : 52573
23:7	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 118	 IP Address: 118.69.88.247 : 52581
23:7	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 50017
23:8	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 118.68.5.109 : 40787
23:9	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 96	 IP Address: 14.176.241.9 : 49162
23:9	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 118.71.169.72 : 12911
23:12	Account: vunguyen1985	 Name: BinBin1	 Level: 80	 IP Address: 27.75.46.206 : 53860
23:13	Account: thangvl2	 Name: SetSetSÐt	 Level: 80	 IP Address: 118.71.169.72 : 12918
23:14	Account: vunguyen1988	 Name: 111111111	 Level: 90	 IP Address: 27.75.46.206 : 53871
23:15	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 118.68.5.109 : 65040
23:18	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 111	 IP Address: 1.55.227.5 : 16798
23:21	Account: vunguyen1988	 Name: 111111111	 Level: 90	 IP Address: 27.75.46.206 : 54145
23:21	Account: xuxuka4	 Name: SenNa04	 Level: 80	 IP Address: 118.68.5.109 : 12883
23:22	Account: vunguyen1984	 Name: BinBin	 Level: 84	 IP Address: 27.75.46.206 : 54150
23:23	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 57706
23:23	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 50116
23:23	Account: sarin2	 Name: DocXinh13	 Level: 81	 IP Address: 116.110.119.64 : 50118
23:29	Account: sarin3	 Name: DocXinh17	 Level: 81	 IP Address: 116.110.119.64 : 50178
23:30	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.69.88.247 : 52705
23:32	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 118.68.5.109 : 8377
23:33	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.75.46.206 : 54406
23:33	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 118.71.169.72 : 12959
23:33	Account: vunguyen1985	 Name: BinBin1	 Level: 80	 IP Address: 27.75.46.206 : 54408
23:34	Account: vunguyen1985	 Name: binbin3	 Level: 81	 IP Address: 27.75.46.206 : 54410
23:34	Account: vunguyen1983	 Name: MrCuBin	 Level: 81	 IP Address: 27.75.46.206 : 54413
23:35	Account: sarin1	 Name: DocXinh10	 Level: 81	 IP Address: 118.71.169.72 : 12962
23:35	Account: vunguyen1983	 Name: Thiennhan	 Level: 83	 IP Address: 27.75.46.206 : 54415
23:36	Account: vunguyen1983	 Name: MrCuBin	 Level: 81	 IP Address: 27.75.46.206 : 54417
23:36	Account: vunguyen1986	 Name: ThienNhan	 Level: 80	 IP Address: 27.75.46.206 : 54420
23:37	Account: vunguyen1986	 Name: 666666666	 Level: 82	 IP Address: 27.75.46.206 : 54422
23:38	Account: thangvl2	 Name: SetSetSÐt	 Level: 80	 IP Address: 118.71.169.72 : 12975
23:38	Account: vunguyen1986	 Name: 5555555	 Level: 82	 IP Address: 27.75.46.206 : 54424
23:39	Account: vunguyen1985	 Name: binbin2	 Level: 81	 IP Address: 27.75.46.206 : 54426
23:39	Account: thangvl3	 Name: sdfdsfdsf	 Level: 1	 IP Address: 118.71.169.72 : 12981
23:40	Account: vunguyen1985	 Name: binbin3	 Level: 81	 IP Address: 27.75.46.206 : 54428
23:40	Account: vunguyen1985	 Name: BinBin1	 Level: 80	 IP Address: 27.75.46.206 : 54430
23:40	Account: vunguyen1986	 Name: 5555555	 Level: 82	 IP Address: 27.75.46.206 : 54432
23:41	Account: vunguyen1986	 Name: 666666666	 Level: 82	 IP Address: 27.75.46.206 : 54434
23:41	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 118.69.88.247 : 52837
23:43	Account: nonhandophoi	 Name: DayChuyenNgocBoi	 Level: 80	 IP Address: 118.69.88.247 : 52848
23:45	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 100	 IP Address: 118.69.88.247 : 52861
23:45	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 118.69.88.247 : 52863
23:45	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.69.88.247 : 52866
23:45	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 45708
23:47	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 118.68.5.109 : 45964
23:48	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 118.68.5.109 : 26758
23:49	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 118.68.5.109 : 30600
23:49	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 118.69.88.247 : 52893
23:51	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 50367
23:55	Account: xuxuka6	 Name: SenNa06	 Level: 80	 IP Address: 118.68.5.109 : 25189
23:57	Account: nonhandm	 Name: VuaÙ§ÆtÙBoom	 Level: 1	 IP Address: 118.69.88.247 : 52954
23:57	Account: thangvl5	 Name: 5TLSuco	 Level: 104	 IP Address: 118.71.169.72 : 49196
23:58	Account: thangvl3	 Name: sdfdsfdsf	 Level: 80	 IP Address: 118.71.169.72 : 49220
